PermID,OrgName,ID,Stock
https://permid.org/1-4295877829,Nichicon Corp,895,6996
https://permid.org/1-4295879997,Obara Group Inc,896,6877
https://permid.org/1-4295876992,Fuso Chemical Co Ltd,897,4368
https://permid.org/1-5045854402,JMC Corp,898,5704
https://permid.org/1-4295877144,Ubiquitous AI Corp,899,3858
https://permid.org/1-4295876406,Wakita & Co Ltd,900,8125
https://permid.org/1-4295875949,EM Systems Co Ltd,901,4820
https://permid.org/1-5046737406,Ichigo Hotel REIT Investment Corp,902,3463
https://permid.org/1-4295880572,Nanto Bank Ltd,903,8367
https://permid.org/1-4295880724,Ryobi Ltd,904,5851
https://permid.org/1-4295880057,Tokyo Individualized Educational Institute Inc,905,4745
https://permid.org/1-4296286924,Medical Data Vision Co Ltd,906,3902
https://permid.org/1-4298359596,Asahi Holdings Inc,907,5857
https://permid.org/1-4295879081,Relia Inc,908,4708
https://permid.org/1-4295878524,Kaken Pharmaceutical Co Ltd,909,4521
https://permid.org/1-4295880163,Creek & River Co Ltd,910,4763
https://permid.org/1-4295876284,Ichiyoshi Securities Co Ltd,911,8624
https://permid.org/1-4295880139,Broccoli Co Ltd,912,2706
https://permid.org/1-4295878165,Foster Electric Co Ltd,913,6794
https://permid.org/1-4295878959,Fujisash Co Ltd,914,5940
https://permid.org/1-5044064540,MarkLines Co Ltd,915,3901
https://permid.org/1-4295878710,Furukawa Co Ltd,916,5715
https://permid.org/1-5041749028,Escrow Agent Japan Inc,917,6093
https://permid.org/1-4295876251,Eiken Chemical Co Ltd,918,4549
https://permid.org/1-4295880325,Asahi Co Ltd,919,3333
https://permid.org/1-4295878217,San-in Godo Bank Ltd,920,8381
https://permid.org/1-4295879047,Fuji Seal International Inc,921,7864
https://permid.org/1-4295876891,Kinden Corp,922,1944
https://permid.org/1-4295880481,Tosei Corp,923,8923
https://permid.org/1-4295876793,Yokowo Co Ltd,924,6800
https://permid.org/1-5001179176,ZIGExN Co Ltd,925,3679
https://permid.org/1-4295880326,Shinoken Group Co Ltd,926,8909
https://permid.org/1-5000088603,Fidea Holdings Co Ltd,927,8713
https://permid.org/1-4295879074,Stella Chemifa Corp,928,4109
https://permid.org/1-4295880133,Es-con Japan Ltd,929,8892
https://permid.org/1-5001450332,Paramount Bed Holdings Co Ltd,930,7817
https://permid.org/1-4295878780,Arcs Co Ltd,931,9948
https://permid.org/1-4295875932,Infoteria Corp,932,3853
https://permid.org/1-4295878572,Topre Corp,933,5975
https://permid.org/1-4295879062,Nishimatsuya Chain Co Ltd,934,7545
https://permid.org/1-4295877016,FinTech Global Inc,935,8789
https://permid.org/1-5040186520,N Field Co Ltd,936,6077
https://permid.org/1-4295876207,Daiki Aluminium Industry Co Ltd,937,5702
https://permid.org/1-4295878285,Kintetsu World Express Inc,938,9375
https://permid.org/1-4295879676,Fukui Computer Holdings Inc,939,9790
https://permid.org/1-4295878927,Osaka Titanium Technologies Co Ltd,940,5726
https://permid.org/1-5044561975,Tokyo Base Co Ltd,941,3415
https://permid.org/1-4295877788,Namura Shipbuilding Co Ltd,942,7014
https://permid.org/1-4295876541,Fuji Soft Inc,943,9749
https://permid.org/1-4295879365,Starts Corp Inc,944,8850
https://permid.org/1-4295878156,Idec Corp,945,6652
https://permid.org/1-5036892489,Locondo Inc,946,3558
https://permid.org/1-4295877712,Kawai Musical Instruments Manufacturing Co Ltd,947,7952
https://permid.org/1-4295880790,Trust Tech Inc,948,2154
https://permid.org/1-4295879846,Komeri Co Ltd,949,8218
https://permid.org/1-4295880405,Tocalo Co Ltd,950,3433
https://permid.org/1-4295876537,NSD Co Ltd,951,9759
https://permid.org/1-4295876512,Nichiha Corp,952,7943
https://permid.org/1-4295878427,Pasona Group Inc,953,2168
https://permid.org/1-4295876080,Aoki Holdings Inc,954,8214
https://permid.org/1-4295879940,Internet Initiative Japan Inc,955,3774
https://permid.org/1-4295878440,Tokyo Dome Corp,956,9681
https://permid.org/1-4295880512,Hyakugo Bank Ltd,957,8368
https://permid.org/1-4295877862,Nippon Thompson Co Ltd,958,6480
https://permid.org/1-4295878029,Nisshin OilliO Group Ltd,959,2602
https://permid.org/1-5044171803,Macnica Fuji Electronics Holdings Inc,960,3132
https://permid.org/1-4295878435,Pilot Corp,961,7846
https://permid.org/1-5056391008,GameWith Inc,962,6552
https://permid.org/1-4295878756,Opt Holding Inc,963,2389
https://permid.org/1-5000069468,Konoike Transport Co Ltd,964,9025
https://permid.org/1-5044196994,BELLSYSTEM24 Holdings Inc,965,6183
https://permid.org/1-4295879215,Imagica Robot Holdings Inc,966,6879
https://permid.org/1-4295879135,Solasto Corp,967,6197
https://permid.org/1-5036158682,Torikizoku Co Ltd,968,3193
,,969,1356
https://permid.org/1-4295878363,Raysum Co Ltd,970,8890
https://permid.org/1-4295880506,Daishi Bank Ltd,971,8324
https://permid.org/1-5000693593,SymBio Pharmaceuticals Ltd,972,4582
https://permid.org/1-4295878124,Toa Oil Co Ltd,973,5008
https://permid.org/1-4295877898,Daihen Corp,974,6622
https://permid.org/1-4295879049,Fujimi Inc,975,5384
https://permid.org/1-4295876997,Yokogawa Bridge Holdings Corp,976,5911
https://permid.org/1-4295877024,Gurunavi Inc,977,2440
https://permid.org/1-4295880774,Valor Holdings Co Ltd,978,9956
https://permid.org/1-4295878193,Ryosan Co Ltd,979,8140
https://permid.org/1-4295880380,Asahi Intecc Co Ltd,980,7747
https://permid.org/1-4295878083,Properst Co Ltd,981,3236
https://permid.org/1-4295877601,Hokkoku Bank Ltd,982,8363
https://permid.org/1-4295876875,Futaba Industrial Co Ltd,983,7241
https://permid.org/1-4295877701,Aida Engineering Ltd,984,6118
https://permid.org/1-4297817490,Broadleaf Co Ltd,985,3673
https://permid.org/1-4295880017,Lec Inc,986,7874
https://permid.org/1-4295876055,Rheon Automatic Machinery Co Ltd,987,6272
https://permid.org/1-4295879559,BML Inc,988,4694
https://permid.org/1-4295880505,Seiko Holdings Corp,989,8050
https://permid.org/1-4295877360,Sakai Moving Service Co Ltd,990,9039
https://permid.org/1-4295876827,Nomura Co Ltd,991,9716
https://permid.org/1-4295878951,GCA Corp,992,2174
https://permid.org/1-4295878317,Geo Holdings Corp,993,2681
https://permid.org/1-4298141800,Gremz Inc,994,3150
https://permid.org/1-4295877331,Sorghum Japan Holdings Corp,995,6636
https://permid.org/1-4295877419,Unitika Ltd,996,3103
https://permid.org/1-4295876974,EPS Holdings Inc,997,4282
https://permid.org/1-4295880436,Premier Investment Corp,998,8956
https://permid.org/1-5001427474,Kayac Inc,999,3904
https://permid.org/1-4295880563,Musashino Bank Ltd,1000,8336
